,area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,ratio_length,perimeter_ratio_major,perimeter_ratio_minor,area_ratio_convex,area_ratio_bbox,peri_over_dia,Finding
7,1611,2048,2754,59.70526042,37.43685562,245.8233765,45.29005306,135.1769088,0.786621094,0.778996913,1.594825725,4.117281706,6.566346783,0.786621094,0.58496732,5.427756425,Covid-19
8,2229,4308,9657,222.3148413,18.51493288,615.1909089,53.27336056,133.4939435,0.517409471,0.996525979,12.00732634,2.767205757,33.22674258,0.517409471,0.230817024,11.54781494,Covid-19
10,307,466,736,34.61641874,16.39994928,143.4325035,19.77080019,138.4495114,0.658798283,0.880652835,2.110763768,4.143481872,8.745911409,0.658798283,0.417119565,7.25476471,Covid-19
11,2857,4372,5957,233.4998295,18.13520628,660.8305192,60.31289563,137.2422121,0.65347667,0.996979365,12.87549895,2.830111357,36.43909581,0.65347667,0.479603827,10.95670357,Covid-19
12,1028,1072,1400,48.99886977,27.48903995,135.2253967,36.17858831,144.6128405,0.958955224,0.827806479,1.782487488,2.759765631,4.919247707,0.958955224,0.734285714,3.737718995,Covid-19
13,154,206,264,19.76525497,11.05509449,59.11269837,14.00281721,130.4350649,0.747572816,0.828952101,1.78788657,2.990737962,5.347100236,0.747572816,0.583333333,4.221486111,Covid-19
14,239,304,460,26.05452588,12.84650231,77.63351365,17.44431859,131.0502092,0.786184211,0.869994051,2.02814161,2.979655588,6.043163483,0.786184211,0.519565217,4.450360915,Covid-19
15,256,422,660,33.37762744,14.46534625,100.9472222,18.05406667,130.1328125,0.606635071,0.90120912,2.307419876,3.024397774,6.978555537,0.606635071,0.387878788,5.591384145,Covid-19
16,1340,1753,3360,77.90093798,25.63067372,308.0843071,41.30545957,130.069403,0.764403879,0.944324263,3.039363648,3.954821535,12.02014081,0.764403879,0.398809524,7.458682469,Covid-19
17,235,335,575,25.17999819,15.02013482,86.63351365,17.29772508,129.6382979,0.701492537,0.802605228,1.676416257,3.440568701,5.767825303,0.701492537,0.408695652,5.008376144,Covid-19
1,47177,100681,171523,489.3113256,276.4197374,2483.499746,245.0869682,142.039214,0.468578977,0.825148502,1.770175061,5.075500231,8.984523933,0.468578977,0.275047661,10.13313667,Covid-19
2,309,450,1054,43.08603583,11.81124813,104.6040764,19.83509565,138.815534,0.686666667,0.961692161,3.647881693,2.427795326,8.856310122,0.686666667,0.29316888,5.273686513,Covid-19
3,207,237,374,20.22584934,13.79662581,62.52691193,16.23454914,134.0821256,0.873417722,0.731232436,1.465999704,3.091435661,4.532043762,0.873417722,0.553475936,3.85147203,Covid-19
4,237,280,448,23.75250537,13.82464497,73.31980515,17.37117647,135.7932489,0.846428571,0.813168088,1.718127693,3.086824064,5.303557907,0.846428571,0.529017857,4.22077372,Covid-19
5,2917,5278,18600,235.977462,18.23494111,627.0437226,60.94292208,137.5827905,0.552671466,0.997009888,12.94095004,2.657218691,34.38693433,0.552671466,0.156827957,10.28903277,Covid-19
6,3664,8398,24512,336.2911569,20.4449172,849.7533547,68.30190109,137.1640284,0.436294356,0.998150256,16.44864362,2.526838239,41.56306168,0.436294356,0.149477807,12.44113767,Covid-19
8,161,186,285,22.25731508,9.967420637,56.87005769,14.31752656,132.068323,0.865591398,0.894120361,2.233006501,2.555117609,5.705594231,0.865591398,0.564912281,3.972058823,Covid-19
9,1943,3118,4602,80.68853541,46.74255897,317.7939392,49.7383598,134.9109624,0.623155869,0.815117142,1.726232735,3.938526553,6.798813464,0.623155869,0.422207736,6.389312807,Covid-19
2,339,537,868,26.30403156,25.56915027,126.2609307,20.77566378,132.4719764,0.631284916,0.234724121,1.028740935,4.800060036,4.938018249,0.631284916,0.390552995,6.07734761,Covid-19
3,78910,163381,179784,507.7901513,387.4148652,3530.354652,316.972132,166.2200735,0.482981497,0.646465937,1.310714165,6.952388979,9.112594713,0.482981497,0.438915588,11.1377446,Covid-19
4,383,557,992,40.02662124,16.44215293,121.2609307,22.08281562,135.4334204,0.687612208,0.9117343,2.434390522,3.029507036,7.375003213,0.687612208,0.38608871,5.491189744,Covid-19
6,406,602,1050,33.19736952,23.23555729,115.0538239,22.73621022,141.3842365,0.674418605,0.714219643,1.428731367,3.465751218,4.951627475,0.674418605,0.386666667,5.060378258,Covid-19
7,257,445,680,35.34147902,18.58284156,103.7045815,18.08929415,140.2996109,0.57752809,0.850603124,1.901833952,2.934358842,5.580663275,0.57752809,0.377941176,5.732925817,Covid-19
8,1166,3979,7776,144.6144468,52.82721842,528.3147545,38.53047248,145.7538593,0.293038452,0.93089104,2.737498796,3.653264014,10.00080584,0.293038452,0.14994856,13.71160852,Covid-19
2,267,436,858,35.57036259,14.02127505,127.9827561,18.43786751,139.9962547,0.612385321,0.919031454,2.536885016,3.598016628,9.127754472,0.612385321,0.311188811,6.941299256,Covid-19
4,693,1000,2226,61.05673973,17.90356741,194.273124,29.70446102,138.0793651,0.693,0.956042432,3.410311383,3.181845687,10.85108456,0.693,0.311320755,6.540200269,Covid-19
5,131,213,352,21.15248175,12.48911174,75.39087297,12.91488987,135.3587786,0.615023474,0.807087056,1.693673833,3.564162062,6.036528023,0.615023474,0.372159091,5.837515745,Covid-19
2,431,698,1825,73.62174063,10.32920196,159.2253967,23.42576026,149.0394432,0.61747851,0.990108901,7.12753424,2.16274969,15.41507247,0.61747851,0.236164384,6.797021526,Covid-19
1,153,185,330,25.82341122,9.994072948,73.04163056,13.95727948,131.4313725,0.827027027,0.922073005,2.583872597,2.828504334,7.308494839,0.827027027,0.463636364,5.233228344,Covid-19
2,324,442,660,38.49700524,12.80796598,124.7045815,20.31082501,138.7654321,0.733031674,0.943032606,3.005707956,3.239332013,9.736486001,0.733031674,0.490909091,6.139808768,Covid-19
1,199,263,352,33.18080826,9.300479884,76.79898987,15.917747,140.4522613,0.756653992,0.959913335,3.567644753,2.314560552,8.257529808,0.756653992,0.565340909,4.824739952,Covid-19
1,120,167,320,24.30377141,7.744892641,67.28427125,12.36077446,134.8833333,0.718562874,0.947865589,3.138038516,2.768470379,8.68756668,0.718562874,0.375,5.44337019,Covid-19
2,185,287,437,19.20293274,15.40942326,77.28427125,15.34761596,137.6486486,0.644599303,0.59671727,1.246181147,4.024607714,5.015390256,0.644599303,0.423340961,5.035588031,Covid-19
1,121,164,210,20.97632377,8.386983669,61.9411255,12.41217084,131.2561983,0.737804878,0.916588896,2.501056947,2.952906629,7.385387636,0.737804878,0.576190476,4.990353928,Covid-19
1,128860,204538,257536,642.0977964,437.1774141,3843.68665,405.0551169,203.9899891,0.630005182,0.732415455,1.468735062,5.986138983,8.792052211,0.630005182,0.500357232,9.489292913,Covid-19
4,181,232,304,19.0507087,13.94576984,60.87005769,15.1807891,137.2762431,0.780172414,0.681267911,1.36605644,3.195159752,4.364768557,0.780172414,0.595394737,4.009676789,Covid-19
1,177,350,825,34.6009935,12.15641258,105.2903679,15.01210843,136.7909605,0.505714286,0.936251198,2.846316154,3.042986841,8.661302601,0.505714286,0.214545455,7.013696205,Covid-19
1,141,187,280,20.4934051,12.78438491,65.21320344,13.39876023,227.2198582,0.754010695,0.781560685,1.603002823,3.182155583,5.101004383,0.754010695,0.503571429,4.867107277,Covid-19
2,79813,96212,125125,386.7128936,294.5770045,1989.651983,318.7805951,170.5773997,0.829553486,0.64787577,1.312773528,5.145036579,6.754267823,0.829553486,0.637866134,6.241446355,Covid-19
3,136,195,288,17.01244448,12.72458126,70.73401872,13.15904928,130.4926471,0.697435897,0.663746899,1.3369748,4.157781018,5.558848443,0.697435897,0.472222222,5.375313762,Covid-19
4,1074,1873,3150,126.655225,15.01708216,386.2020561,36.97917348,131.9916201,0.573411639,0.992946099,8.434076851,3.049239036,25.71751636,0.573411639,0.340952381,10.44377199,Covid-19
5,111,187,290,25.36585482,8.830469495,78.72792206,11.88821221,132.6576577,0.593582888,0.937448398,2.872537506,3.103696786,8.915485423,0.593582888,0.382758621,6.622351679,Covid-19
1,158,217,384,25.08830365,9.428019254,81.73401872,14.1835062,132.5063291,0.728110599,0.926703464,2.661036531,3.257853534,8.669267267,0.728110599,0.411458333,5.762610287,Covid-19
2,140,195,270,30.33300203,7.207621276,79.35533906,13.35116236,136.0714286,0.717948718,0.971359051,4.208462246,2.616138653,11.00992075,0.717948718,0.518518519,5.943702649,Covid-19
1,184799,228753,239616,587.8952882,488.696035,4076.409522,485.0705048,166.0957581,0.807853886,0.555878222,1.202987637,6.933904053,8.34140085,0.807853886,0.771229801,8.403746428,Covid-19
3,347,410,638,27.33017836,17.60476444,96.91168825,21.01937492,133.5907781,0.846341463,0.764898268,1.552430789,3.545958865,5.50485572,0.846341463,0.543887147,4.610588498,Covid-19
1,626,732,805,39.82078583,24.89355101,142.4264069,28.23203774,227.4153355,0.855191257,0.780512942,1.599642647,3.576684987,5.721417841,0.855191257,0.777639752,5.044850399,Covid-19
2,116,121,140,14.235508,10.37430355,38.14213562,12.15301556,139.0258621,0.958677686,0.684766607,1.372189269,2.679365965,3.676597225,0.958677686,0.828571429,3.138491466,Covid-19
5,131,202,240,22.2675145,9.94849497,75.17766953,12.91488987,134.9923664,0.648514851,0.89464801,2.238279717,3.376114093,7.556687696,0.648514851,0.545833333,5.821007402,Covid-19
2,242,513,782,34.51164877,19.18436542,122.4974747,17.55346034,133.4958678,0.471734893,0.831261966,1.798946591,3.549452983,6.385276343,0.471734893,0.309462916,6.978537128,Covid-19
3,19510,28622,57904,316.0981412,97.1342347,1691.85909,157.6099728,154.104818,0.681643491,0.951615472,3.254240301,5.352322173,17.41774252,0.681643491,0.336936999,10.73446724,Covid-19
4,118,174,224,14.87327259,13.60742779,56.24873734,12.2573352,140.0423729,0.67816092,0.403700258,1.093026017,3.781866902,4.133678916,0.67816092,0.526785714,4.588985812,Covid-19
5,134,176,228,18.2842571,10.59247533,59.69848481,13.0619332,137.641791,0.761363636,0.815098665,1.726155269,3.265021077,5.635933335,0.761363636,0.587719298,4.570417249,Covid-19
1,251,275,338,26.68084013,12.42235206,68.45584412,17.87688803,174.87251,0.912727273,0.885000149,2.147809046,2.565730457,5.510699084,0.912727273,0.74260355,3.829293107,Covid-19
2,106,136,209,16.58860265,9.104482292,52.83452378,11.61737456,134.6981132,0.779411765,0.835927675,1.822025912,3.184989411,5.803133235,0.779411765,0.507177033,4.547888466,Covid-19
1,121194,213095,262144,563.0711603,383.4039925,6365.570127,392.8218341,173.4517468,0.568732256,0.732361803,1.468610581,11.30508997,16.60277475,0.568732256,0.46231842,16.20472584,Covid-19
2,184,356,567,22.97373305,20.12961615,102.0121933,15.30607971,134.9076087,0.516853933,0.4819452,1.141290171,4.440383855,5.067766447,0.516853933,0.324514991,6.664815238,Covid-19
3,277,397,550,24.11795564,18.29160859,95.73401872,18.77997215,136.8880866,0.697732997,0.651762828,1.318525679,3.969408525,5.233767072,0.697732997,0.503636364,5.097665639,Covid-19
5,1071,3568,6800,89.29345573,57.11684953,517.6883835,36.92749047,136.496732,0.300168161,0.76866359,1.563347007,5.797607219,9.063671891,0.300168161,0.1575,14.01905131,Covid-19
6,117,253,567,25.4773819,10.88613567,77.11269837,12.20528684,144.025641,0.462450593,0.904116385,2.340351313,3.026712033,7.083569482,0.462450593,0.206349206,6.317975105,Covid-19
8,344,683,1085,39.61395543,20.4120335,150.1248917,20.92831583,133.3197674,0.503660322,0.857025616,1.940715775,3.789697092,7.35472493,0.503660322,0.317050691,7.173290623,Covid-19
10,261,370,493,29.46893593,15.40181316,88.35533906,18.22952334,152.1800766,0.705405405,0.852549972,1.913341996,2.998253458,5.736684255,0.705405405,0.529411765,4.846826624,Covid-19
11,687,1484,2613,80.46482783,21.05931134,272.6223664,29.57559073,133.9868996,0.462938005,0.965143654,3.820867005,3.388093577,12.94545496,0.462938005,0.262916188,9.217816436,Covid-19
12,102,151,195,17.25652194,9.895699519,59.90559159,11.39607097,133.6470588,0.675496689,0.819242711,1.743840534,3.471475412,6.053699537,0.675496689,0.523076923,5.256688182,Covid-19
13,131,201,324,19.22075612,12.96481603,62.56244584,12.91488987,133.0076336,0.651741294,0.738255071,1.482532113,3.254941973,4.825556003,0.651741294,0.404320988,4.844210556,Covid-19
5,366,695,1176,39.10740736,19.91416184,154.6396103,21.58716455,132.0874317,0.526618705,0.860638084,1.963798812,3.954228131,7.765308506,0.526618705,0.31122449,7.16349801,Covid-19
2,139,289,506,28.17269656,12.73480108,79.9411255,13.30339418,134.3165468,0.480968858,0.892004587,2.212260434,2.83753901,6.277375282,0.480968858,0.274703557,6.009077414,Covid-19
1,292,451,1008,59.17610531,8.319353456,142.3259018,19.28175166,131.0753425,0.647450111,0.990068419,7.113065411,2.405124519,17.10780802,0.647450111,0.28968254,7.381378223,Covid-19
2,361,444,636,47.87566199,11.01915075,119.7695526,21.43920417,133.1468144,0.813063063,0.973152365,4.344768766,2.501679301,10.86921809,0.813063063,0.567610063,5.58647381,Covid-19
3,124,186,280,34.24615463,6.748033854,79.38477631,12.56509863,132.2016129,0.666666667,0.980394443,5.074982635,2.318063945,11.76413427,0.666666667,0.442857143,6.317879283,Covid-19
1,967,1899,5016,93.57678666,19.99188068,305.391919,35.08878225,133.3309204,0.509215377,0.97691214,4.680739554,3.263543555,15.2757974,0.509215377,0.192783094,8.703406029,Covid-19
2,154,188,286,24.88984491,8.982231027,64.55634919,14.00281721,132.7987013,0.819148936,0.932612511,2.771009212,2.593682259,7.187117432,0.819148936,0.538461538,4.610240083,Covid-19
3,3157,3354,4514,70.0801078,57.91247578,251.0365799,63.40045144,147.0731707,0.941264162,0.563119641,1.210103814,3.582137468,4.334758211,0.941264162,0.699379708,3.959539313,Covid-19
7,158,248,782,43.08411126,6.480693076,87.76955262,14.1835062,130.8101266,0.637096774,0.988622251,6.648071549,2.037167533,13.54323551,0.637096774,0.202046036,6.188142156,Covid-19
8,2499,4103,13908,260.0989337,16.36098115,624.2031022,56.40767343,133.027611,0.609066537,0.998019651,15.89751442,2.399867978,38.15193579,0.609066537,0.179680759,11.06592533,Covid-19
10,183,193,220,20.26702662,11.49185648,50.97056275,15.26443044,186.0382514,0.948186528,0.823702426,1.763599002,2.514950205,4.435363671,0.948186528,0.831818182,3.339172264,Covid-19
11,118,123,143,12.95411474,11.61095583,38.14213562,12.2573352,192.9661017,0.959349593,0.443419682,1.115680304,2.944403102,3.285012549,0.959349593,0.825174825,3.111780415,Covid-19
1,112,351,442,30.5617784,14.1390921,67.87005769,11.94164264,229.3214286,0.319088319,0.886546392,2.161509254,2.220749617,4.800170847,0.319088319,0.253393665,5.683477534,Covid-19
1,90263,139093,219300,508.0258885,371.8504503,2439.103823,339.0079955,162.8388155,0.648939918,0.681356442,1.366210228,4.801140804,6.559367673,0.648939918,0.411595987,7.194826832,Covid-19
2,20909,27777,40310,270.7830982,112.4302345,1248.980843,163.1630033,146.0154479,0.752745077,0.909728317,2.408454446,4.612477115,11.10894102,0.752745077,0.518705036,7.654804204,Covid-19
3,206,344,506,23.38001867,16.26861334,93.01219331,16.19528778,157.8543689,0.598837209,0.718202589,1.437124246,3.978277118,5.717278503,0.598837209,0.407114625,5.743163974,Covid-19
2,101,183,260,21.74884618,9.567540534,72.83452378,11.34007028,236.6831683,0.551912568,0.898041739,2.273190911,3.348891393,7.612669476,0.551912568,0.388461538,6.422757705,Covid-19
3,161,228,320,20.06730663,13.42056571,71.11269837,14.31752656,136.3850932,0.706140351,0.743462498,1.495265331,3.543709163,5.298785453,0.706140351,0.503125,4.96682846,Covid-19
1,115,446,570,38.63350916,20.83561786,77.07716447,12.10051849,177.5304348,0.257847534,0.842104327,1.854205112,1.995085772,3.699298239,0.257847534,0.201754386,6.369740648,Covid-19
3,793,1298,2856,49.67473848,28.64131468,198.8589104,31.77544585,136.7957125,0.610939908,0.817042773,1.734373545,4.003220077,6.943078996,0.610939908,0.277661064,6.258257125,Covid-19
5,447,751,1040,72.47904734,11.94414156,163.0538239,23.85661494,133.1342282,0.595206391,0.986327939,6.068167139,2.24966842,13.65136398,0.595206391,0.429807692,6.83474266,Covid-19
1,156555,244993,261120,601.0014018,484.7244909,5106.648158,446.4661431,158.7483824,0.639018258,0.591195821,1.239882476,8.496898913,10.53515606,0.639018258,0.59955193,11.43792925,Covid-19
2,117,206,325,29.09395623,10.20843651,66.72792206,12.20528684,193.5213675,0.567961165,0.936421087,2.849991398,2.293532084,6.536546709,0.567961165,0.36,5.467132642,Covid-19
4,208,341,462,31.75074991,14.03395918,100.5269119,16.27371578,131.1201923,0.609970674,0.897013068,2.262422848,3.166127169,7.163118449,0.609970674,0.45021645,6.177256214,Covid-19
6,104,154,240,14.53132508,12.8213856,53.59188309,11.50725478,130.5769231,0.675324675,0.470636208,1.1333662,3.688024513,4.179882327,0.675324675,0.433333333,4.657225733,Covid-19
7,303,535,840,39.09482884,18.89471383,127.9472222,19.64157789,133.9405941,0.56635514,0.875452217,2.069088169,3.272740308,6.77158825,0.56635514,0.360714286,6.514100998,Covid-19
9,125,174,234,17.63689914,11.06710931,54.79898987,12.61566261,131.024,0.718390805,0.778618613,1.593631963,3.107064877,4.9515179,0.718390805,0.534188034,4.343726649,Covid-19
13,202,333,625,32.16998935,13.29666218,85.21930009,16.03728119,134.7128713,0.606606607,0.910583555,2.419403374,2.649031032,6.409074617,0.606606607,0.3232,5.313824648,Covid-19
1,249,594,1288,42.17492794,19.35620461,133.2253967,17.80552293,131.9959839,0.419191919,0.888461834,2.178884176,3.158876689,6.882826434,0.419191919,0.193322981,7.482251283,Covid-19
2,138,170,280,19.40842933,9.816897279,55.35533906,13.25545387,131.1231884,0.811764706,0.86264734,1.97704313,2.852128739,5.63878153,0.811764706,0.492857143,4.176042527,Covid-19
3,1758,2275,3404,79.50808851,31.31208001,292.8061325,47.31125785,130.334471,0.772747253,0.919186478,2.539214529,3.682721318,9.351219479,0.772747253,0.516451234,6.188931469,Covid-19
4,7977,16096,24012,399.0986466,50.06269445,1058.94531,100.7801163,137.7964147,0.495588966,0.992101284,7.971976958,2.653342271,21.15238345,0.495588966,0.332208896,10.50748251,Covid-19
5,2027,4617,14805,340.0383636,13.95547814,800.7960313,50.80213142,131.9679329,0.439029673,0.999157468,24.36594149,2.355016718,57.38219956,0.439029673,0.136913205,15.76304003,Covid-19
6,120,151,234,15.96007903,10.73614298,50.90559159,12.36077446,129.75,0.794701987,0.739926857,1.486574746,3.189557614,4.7415158,0.794701987,0.512820513,4.118317322,Covid-19
7,273,440,658,47.80371949,10.6655001,127.0477272,18.6438836,131.3626374,0.620454545,0.974793216,4.48208889,2.657695438,11.91202719,0.620454545,0.414893617,6.81444542,Covid-19
1,116,169,210,18.88352083,12.2908196,60.17766953,12.15301556,129.6896552,0.686390533,0.759184552,1.536392319,3.186782279,4.896147816,0.686390533,0.552380952,4.951665637,Covid-19
3,179,300,484,25.24576262,14.51760413,92.56244584,15.09668435,134.027933,0.596666667,0.818117477,1.738975825,3.666454733,6.375876144,0.596666667,0.369834711,6.131309608,Covid-19
4,172,260,484,28.92410525,10.10583408,78.9411255,14.79855404,133.6337209,0.661538462,0.936976861,2.862119545,2.729250389,7.811440881,0.661538462,0.355371901,5.334381,Covid-19
